date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:10:18	59403/59403	---M--	200	added ('OK')	image/jpeg	etag:%2229e76d173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-cruise-offers.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-cruise-offers.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:10:20	302691/302691	---M--	200	added ('OK')	image/jpeg	etag:%22c5e64173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-back-img.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-back-img.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:10:27	77582/77582	---M--	200	added ('OK')	image/jpeg	etag:%22832869173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-car-offers.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-car-offers.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:10:47	179080/179080	---M--	200	added ('OK')	image/jpeg	etag:%22a7081173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-price-table.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-price-table.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:10:53	330968/330968	---M--	200	added ('OK')	image/jpeg	etag:%2287357c173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-hotel-offers.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-hotel-offers.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:10:55	44301/44301	---M--	200	added ('OK')	image/jpeg	etag:%22a7081173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-services.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-services.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:10:59	243274/243274	---M--	200	added ('OK')	image/jpeg	etag:%222bc085173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-testimonials.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-testimonials.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:11:07	73742/73742	---M--	200	added ('OK')	image/jpeg	etag:%22621275173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-full-page-form.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-full-page-form.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:11:18	317046/317046	---M--	200	added ('OK')	image/jpeg	etag:%228e4b70173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-faq.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-faq.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:11:20	124276/124276	---M--	200	added ('OK')	image/jpeg	etag:%22536f96173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/error-page.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/error-page.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:11:20	4917/4917	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Feb%202022%2002:11:20%20GMT	http://www.karneltravelguide.somee.com/grabbing.html	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/grabbing.a1.delayed	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:11:21	4921/4921	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Feb%202022%2002:11:20%20GMT	http://www.karneltravelguide.somee.com/AjaxLoader.html	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/AjaxLoader.a2.delayed	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:11:22	4923/4923	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Feb%202022%2002:11:21%20GMT	http://www.karneltravelguide.somee.com/ajax-loader.html	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/ajax-loader.a3.delayed	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:11:22	4923/4923	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Feb%202022%2002:11:21%20GMT	http://www.karneltravelguide.somee.com/fonts/slick.html	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/fonts/slick.a4.delayed	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:11:23	4931/4931	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Feb%202022%2002:11:22%20GMT	http://www.karneltravelguide.somee.com/fonts/slickd41d.html?	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/fonts/slickd41d.a5d41d.delayed	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:11:23	4927/4927	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Feb%202022%2002:11:22%20GMT	http://www.karneltravelguide.somee.com/fonts/slick-2.html	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/fonts/slick-2.a6.delayed	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:11:24	4927/4927	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Feb%202022%2002:11:23%20GMT	http://www.karneltravelguide.somee.com/fonts/slick-3.html	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/fonts/slick-3.a7.delayed	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:11:24	4927/4927	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Feb%202022%2002:11:23%20GMT	http://www.karneltravelguide.somee.com/fonts/slick-4.html	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/fonts/slick-4.a8.delayed	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:11:27	121209/121209	---M--	200	added ('OK')	text/css	etag:%22ec653fe3de6d51:0%22	http://www.karneltravelguide.somee.com/Content/bootstrap.min.css	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/Content/bootstrap.min.css	(from http://www.karneltravelguide.somee.com/Account/Login)
09:11:28	39395/39395	---M--	200	added ('OK')	text/css	etag:%2225c85fe3de6d51:0%22	http://www.karneltravelguide.somee.com/Content/font-awesome.min.css	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/Content/font-awesome.min.css	(from http://www.karneltravelguide.somee.com/Account/Login)
09:11:33	95002/95002	---M--	200	added ('OK')	text/css	etag:%2242d3c0687afbd51:0%22	http://www.karneltravelguide.somee.com/Content/style2.css	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/Content/style2.css	(from http://www.karneltravelguide.somee.com/Account/Login)
09:11:34	69768/69768	---M--	200	added ('OK')	text/css	etag:%2232efcfe3de6d51:0%22	http://www.karneltravelguide.somee.com/Content/responsive2.css	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/Content/responsive2.css	(from http://www.karneltravelguide.somee.com/Account/Login)
09:11:36	223118/223118	---M--	200	added ('OK')	image/jpeg	etag:%221de58c173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-travel-guide.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-travel-guide.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:11:36	665/665	---M--	200	added ('OK')	text/css	etag:%22242b8fe3de6d51:0%22	http://www.karneltravelguide.somee.com/Content/jquery.colorpanel.css	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/Content/jquery.colorpanel.css	(from http://www.karneltravelguide.somee.com/Account/Login)
09:11:36	4973/4973	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Feb%202022%2002:11:35%20GMT	http://www.karneltravelguide.somee.com/Information/tour-detail-left-sidebar.html	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/Information/tour-detail-left-sidebar.ae.delayed	(from http://www.karneltravelguide.somee.com/Information/ToursitSpots)
09:11:38	36014/36014	---M--	200	added ('OK')	text/html	date:Wed,%2023%20Feb%202022%2002:11:37%20GMT	http://www.karneltravelguide.somee.com/Information/TourDetails/2	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/Information/TourDetails/2.html	(from http://www.karneltravelguide.somee.com/Information/ToursitSpots)
09:11:53	178400/178400	---M--	200	added ('OK')	image/jpeg	etag:%2261b55f173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/coming-soon-page.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/coming-soon-page.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:11:53	91839/91839	---M--	200	added ('OK')	image/jpg	date:Wed,%2023%20Feb%202022%2002:11:38%20GMT	http://www.karneltravelguide.somee.com/Information/RetrieveImage/3	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/Information/RetrieveImage/3	(from http://www.karneltravelguide.somee.com/Information/ToursitSpots)
09:11:54	36034/36034	---M--	200	added ('OK')	text/html	date:Wed,%2023%20Feb%202022%2002:11:54%20GMT	http://www.karneltravelguide.somee.com/Information/TourDetails/3	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/Information/TourDetails/3.html	(from http://www.karneltravelguide.somee.com/Information/ToursitSpots)
09:11:56	36057/36057	---M--	200	added ('OK')	text/html	date:Wed,%2023%20Feb%202022%2002:11:55%20GMT	http://www.karneltravelguide.somee.com/Information/TourDetails/4	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/Information/TourDetails/4.html	(from http://www.karneltravelguide.somee.com/Information/ToursitSpots)
09:11:57	105592/105592	---M--	200	added ('OK')	image/jpg	date:Wed,%2023%20Feb%202022%2002:11:37%20GMT	http://www.karneltravelguide.somee.com/Information/RetrieveImage/2	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/Information/RetrieveImage/2	(from http://www.karneltravelguide.somee.com/Information/ToursitSpots)
09:11:58	35972/35972	---M--	200	added ('OK')	text/html	date:Wed,%2023%20Feb%202022%2002:11:57%20GMT	http://www.karneltravelguide.somee.com/Information/TourDetails/5	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/Information/TourDetails/5.html	(from http://www.karneltravelguide.somee.com/Information/ToursitSpots)
09:12:09	330968/330968	---M--	200	added ('OK')	image/jpeg	etag:%22536f96173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/error-page-2.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/error-page-2.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:12:11	36029/36029	---M--	200	added ('OK')	text/html	date:Wed,%2023%20Feb%202022%2002:12:10%20GMT	http://www.karneltravelguide.somee.com/Information/TourDetails/6	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/Information/TourDetails/6.html	(from http://www.karneltravelguide.somee.com/Information/ToursitSpots)
09:12:14	93377/93377	---M--	200	added ('OK')	image/jpg	date:Wed,%2023%20Feb%202022%2002:11:58%20GMT	http://www.karneltravelguide.somee.com/Information/RetrieveImage/6	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/Information/RetrieveImage/6	(from http://www.karneltravelguide.somee.com/Information/ToursitSpots)
09:12:15	36096/36096	---M--	200	added ('OK')	text/html	date:Wed,%2023%20Feb%202022%2002:12:14%20GMT	http://www.karneltravelguide.somee.com/Information/TourDetails/7	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/Information/TourDetails/7.html	(from http://www.karneltravelguide.somee.com/Information/ToursitSpots)
09:12:16	37833/37833	---M--	200	added ('OK')	text/html	date:Wed,%2023%20Feb%202022%2002:12:16%20GMT	http://www.karneltravelguide.somee.com/Information/ToursitSpots?page=2	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/Information/ToursitSpots4658.html	(from http://www.karneltravelguide.somee.com/Information/ToursitSpots)
09:12:18	35351/35351	---M--	200	added ('OK')	text/html	date:Wed,%2023%20Feb%202022%2002:12:17%20GMT	http://www.karneltravelguide.somee.com/Information/Details/3	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/Information/Details/3.html	(from http://www.karneltravelguide.somee.com/Information/Hotels)
09:12:20	122771/122771	---M--	200	added ('OK')	image/jpg	date:Wed,%2023%20Feb%202022%2002:11:56%20GMT	http://www.karneltravelguide.somee.com/Information/RetrieveImage/5	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/Information/RetrieveImage/5	(from http://www.karneltravelguide.somee.com/Information/ToursitSpots)
09:12:23	31822/31822	---M--	200	added ('OK')	image/jpg	date:Wed,%2023%20Feb%202022%2002:12:18%20GMT	http://www.karneltravelguide.somee.com/Information/RetrieveHotelImage/3	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/Information/RetrieveHotelImage/3	(from http://www.karneltravelguide.somee.com/Information/Hotels)
09:12:46	158439/158439	---M--	200	added ('OK')	image/jpeg	etag:%2257d3d6173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/tour-slider-1.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/tour-slider-1.jpg	(from http://www.karneltravelguide.somee.com/Data/Search)
09:12:47	209020/209020	---M--	200	added ('OK')	image/jpg	date:Wed,%2023%20Feb%202022%2002:12:11%20GMT	http://www.karneltravelguide.somee.com/Information/RetrieveImage/7	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/Information/RetrieveImage/7	(from http://www.karneltravelguide.somee.com/Information/ToursitSpots)
09:12:47	4959/4959	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Feb%202022%2002:12:46%20GMT	http://www.karneltravelguide.somee.com/Data/tour-detail-left-sidebar.html	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/Data/tour-detail-left-sidebar.c0.delayed	(from http://www.karneltravelguide.somee.com/Data/Search)
09:12:50	15665/15665	---M--	200	added ('OK')	image/png	etag:%2261b55f173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/company-1.png	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/company-1.png	(from http://www.karneltravelguide.somee.com/About/About_Us)
09:12:52	179009/179009	---M--	200	added ('OK')	image/gif	etag:%22fc6cb5173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/loading.gif	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/loading.gif	(from http://www.karneltravelguide.somee.com/Data/Search)
09:12:53	14703/14703	---M--	200	added ('OK')	image/png	etag:%2261b55f173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/company-2.png	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/company-2.png	(from http://www.karneltravelguide.somee.com/About/About_Us)
09:12:55	15665/15665	---M--	200	added ('OK')	image/png	etag:%2261b55f173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/company-3.png	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/company-3.png	(from http://www.karneltravelguide.somee.com/About/About_Us)
09:12:56	14703/14703	---M--	200	added ('OK')	image/png	etag:%222afb61173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/company-4.png	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/company-4.png	(from http://www.karneltravelguide.somee.com/About/About_Us)
09:12:58	15665/15665	---M--	200	added ('OK')	image/png	etag:%222afb61173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/company-5.png	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/company-5.png	(from http://www.karneltravelguide.somee.com/About/About_Us)
09:12:58	4699/4699	---M-Z	200	added ('OK')	application/javascript	etag:W/%22554649ce-125b%22	http://malsup.github.io/jquery.cycle2.tile.js	D:/prj/karnel-travel-guide/KarnelTravelGuide/malsup.github.io/jquery.cycle2.tile.js	(from http://www.karneltravelguide.somee.com/Register/Registration)
09:12:59	48973/48973	---M-Z	200	added ('OK')	application/javascript	etag:W/%22554649ce-bf4d%22	http://malsup.github.io/jquery.cycle2.js	D:/prj/karnel-travel-guide/KarnelTravelGuide/malsup.github.io/jquery.cycle2.js	(from http://www.karneltravelguide.somee.com/Register/Registration)
09:13:14	477665/477665	---M--	200	added ('OK')	image/jpg	date:Wed,%2023%20Feb%202022%2002:11:54%20GMT	http://www.karneltravelguide.somee.com/Information/RetrieveImage/4	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/Information/RetrieveImage/4	(from http://www.karneltravelguide.somee.com/Information/ToursitSpots)
09:13:33	204876/204876	---M--	200	added ('OK')	image/jpeg	etag:%229de84e173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/book-slider-2.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/book-slider-2.jpg	(from http://www.karneltravelguide.somee.com/Register/Registration)
09:14:00	280964/280964	---M--	200	added ('OK')	image/jpeg	etag:%22134d51173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/book-slider-3.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/book-slider-3.jpg	(from http://www.karneltravelguide.somee.com/Register/Registration)
09:14:09	215718/215718	---M--	200	added ('OK')	image/jpeg	etag:%2280ad53173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/book-slider-4.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/book-slider-4.jpg	(from http://www.karneltravelguide.somee.com/Register/Registration)
09:14:11	538037/538037	---M--	200	added ('OK')	image/png	etag:%22de234a173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/about-content-2.png	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/about-content-2.png	(from http://www.karneltravelguide.somee.com/About/About_Us)
09:14:12	4945/4945	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Feb%202022%2002:14:11%20GMT	http://www.karneltravelguide.somee.com/images/loader-lightblue.gif	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/loader-lightblue.cf.delayed	(from http://www.karneltravelguide.somee.com/Content/lightblue.css)
09:14:12	4937/4937	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Feb%202022%2002:14:11%20GMT	http://www.karneltravelguide.somee.com/images/loader-green.gif	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/loader-green.d0.delayed	(from http://www.karneltravelguide.somee.com/Content/green.css)
09:14:13	4933/4933	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Feb%202022%2002:14:13%20GMT	http://www.karneltravelguide.somee.com/images/loader-red.gif	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/loader-red.d1.delayed	(from http://www.karneltravelguide.somee.com/Content/red.css)
09:14:14	4939/4939	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Feb%202022%2002:14:13%20GMT	http://www.karneltravelguide.somee.com/images/loader-purple.gif	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/loader-purple.d2.delayed	(from http://www.karneltravelguide.somee.com/Content/purple.css)
09:14:14	4955/4955	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Feb%202022%2002:14:14%20GMT	http://www.karneltravelguide.somee.com/images/loader-caribean-green.gif	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/loader-caribean-green.d3.delayed	(from http://www.karneltravelguide.somee.com/Content/caribbean-green.css)
09:14:15	4941/4941	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Feb%202022%2002:14:14%20GMT	http://www.karneltravelguide.somee.com/images/loader-eggblue.gif	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/loader-eggblue.d4.delayed	(from http://www.karneltravelguide.somee.com/Content/egg-blue.css)
09:14:15	4939/4939	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Feb%202022%2002:14:15%20GMT	http://www.karneltravelguide.somee.com/images/loader-atomic.gif	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/loader-atomic.d5.delayed	(from http://www.karneltravelguide.somee.com/Content/atomic.css)
09:14:16	4937/4937	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Feb%202022%2002:14:15%20GMT	http://www.karneltravelguide.somee.com/images/loader-brown.gif	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/loader-brown.d6.delayed	(from http://www.karneltravelguide.somee.com/Content/brown.css)
09:14:16	4949/4949	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Feb%202022%2002:14:16%20GMT	http://www.karneltravelguide.somee.com/images/loader-blue-violet.gif	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/loader-blue-violet.d7.delayed	(from http://www.karneltravelguide.somee.com/Content/blue-violet.css)
09:14:17	4935/4935	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Feb%202022%2002:14:16%20GMT	http://www.karneltravelguide.somee.com/images/loader-pink.gif	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/loader-pink.d8.delayed	(from http://www.karneltravelguide.somee.com/Content/pink.css)
09:14:19	4953/4953	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Feb%202022%2002:14:17%20GMT	http://www.karneltravelguide.somee.com/images/loader-pigment-green.gif	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/loader-pigment-green.d9.delayed	(from http://www.karneltravelguide.somee.com/Content/pigment-green.css)
09:14:28	552758/552758	---M--	200	added ('OK')	image/jpeg	etag:%229de84e173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/book-slider-1.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/book-slider-1.jpg	(from http://www.karneltravelguide.somee.com/Register/Registration)
09:14:29	36061/36061	---M--	200	added ('OK')	text/html	date:Wed,%2023%20Feb%202022%2002:14:28%20GMT	http://www.karneltravelguide.somee.com/Information/TourDetails/8	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/Information/TourDetails/8.html	(from http://www.karneltravelguide.somee.com/Information/ToursitSpots?page=2)
09:14:39	56075/56075	---M--	200	added ('OK')	image/jpg	date:Wed,%2023%20Feb%202022%2002:14:29%20GMT	http://www.karneltravelguide.somee.com/Information/RetrieveImage/9	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/Information/RetrieveImage/9	(from http://www.karneltravelguide.somee.com/Information/ToursitSpots?page=2)
09:14:40	35985/35985	---M--	200	added ('OK')	text/html	date:Wed,%2023%20Feb%202022%2002:14:39%20GMT	http://www.karneltravelguide.somee.com/Information/TourDetails/9	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/Information/TourDetails/9.html	(from http://www.karneltravelguide.somee.com/Information/ToursitSpots?page=2)
09:14:43	49375/49375	---M--	200	added ('OK')	text/html	date:Wed,%2023%20Feb%202022%2002:14:40%20GMT	http://www.karneltravelguide.somee.com/Information/ToursitSpots?page=1	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/Information/ToursitSpots2679.html	(from http://www.karneltravelguide.somee.com/Information/ToursitSpots?page=2)
09:14:49	238779/238779	---M--	200	added ('OK')	image/jpeg	etag:%22721356173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/book-slider-6.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/book-slider-6.jpg	(from http://www.karneltravelguide.somee.com/Register/Registration)
09:14:51	198089/198089	---M--	200	added ('OK')	image/jpg	date:Wed,%2023%20Feb%202022%2002:14:20%20GMT	http://www.karneltravelguide.somee.com/Information/RetrieveImage/8	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/Information/RetrieveImage/8	(from http://www.karneltravelguide.somee.com/Information/ToursitSpots?page=2)
09:14:53	365035/365035	---M--	200	added ('OK')	image/jpeg	etag:%22721356173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/book-slider-5.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/book-slider-5.jpg	(from http://www.karneltravelguide.somee.com/Register/Registration)
